Employee_ID,Department,Satisfaction_Score,Engagement_Level,Flight_Risk,Absenteeism_Rate,eNPS_Score,Manager_Effectiveness,Career_Growth,Wellbeing_Index,Psychological_Safety
198,Marketing,5.079599512732249,6.905456539129643,Low,9.177465301548322,-79,8.344831176228354,4.2381047204373665,7.529302306139383,1.9936854790905363
199,Sales,5.7195124239482205,2.596858925227362,High,5.601869176990578,25,9.855157275074472,4.652308829802444,1.7295360748984283,4.775623384037653
200,Customer Support,4.966864722444053,5.905242270072445,Low,3.830045606448662,56,9.187693180414156,9.733946939956876,7.44807683402911,3.848516013363583
201,HR,4.606867547877934,9.862027655720574,Low,1.5881147731969398,68,8.666113047944876,2.0114733906237325,3.2466223396952505,1.3202393121411637
202,Marketing,6.036762981773961,9.43649259847407,Low,5.323465252298311,-59,1.4731695802990283,3.416544255275518,8.899416646272456,2.230618624563117
203,HR,2.3971622133764123,1.388563622173105,Low,6.197587758115793,-3,1.9397383254830622,5.431615832839022,8.318349895274327,7.876331408507246
204,Customer Support,2.63735317445744,2.483333341564934,Medium,10.137343876561104,92,6.120848748737105,8.530567175294072,9.62047195727749,1.1623411855418002
205,HR,8.756070589121656,2.1855589610910573,Low,9.872397364463602,-70,5.783313216536388,2.4730809735675505,8.953858139122287,9.40827969186725
206,Engineering,9.515039159202695,7.53381918986766,Low,1.0516220946188541,57,5.12166893040582,3.492591563121489,9.399964772047126,1.7778216920251366
207,Marketing,4.359783846517777,8.360067968712507,Medium,5.9288897314673665,11,4.571103928731258,1.5921839601571508,8.72868156861977,8.193142847831123
208,Marketing,3.436702058291984,2.9216022967960473,High,2.7266830082604288,45,4.88089436377896,7.3538673944573665,7.240437105533698,9.087548868491236
209,Customer Support,6.795995889151142,5.552674236566461,Medium,2.3521905797520852,21,6.123681407213157,3.143884919280545,2.5323323691289237,9.470220263654024
210,Engineering,4.678607539882868,8.5663272521008,Low,12.409532246058689,-84,1.0186886584007309,4.498072756038554,3.4453676696868367,8.807293211463753
211,Sales,1.2284772009431038,7.595213902896255,Medium,0.628728250743863,-63,3.34637896719567,4.99331302326701,2.914542695172458,3.587950354828989
212,HR,2.4053733762957132,5.880134849426635,Low,6.28774313853182,41,5.6645174861984,9.0218254204581,6.432272088923851,3.997784182046293
213,Finance,7.443750059626578,6.313129214128956,Low,2.523054836497773,9,7.499944888062816,4.701972612981131,5.532579441762413,4.838911287490683
214,HR,6.930315477191362,5.57524492224652,Low,13.18995323517711,83,2.5674102315585667,2.3070251792372414,8.803719974425814,2.2536702046639077
215,HR,1.2438639325313514,3.677936061869385,Low,8.355607699125526,-79,5.921930564086897,5.718834445061089,9.574055798491681,1.2004520956050149
216,Sales,2.997749457396545,6.085197935731145,Low,3.4707095456527206,94,7.430137154972035,9.666621951837667,4.643739006563299,8.822094528529313
217,HR,3.0796731692926427,7.199967718450816,Low,7.536409307495646,-45,5.001648921225142,6.469170769457299,5.557154979527311,5.987158445894107
218,Engineering,7.047034692388555,8.859906242747268,Medium,10.972295395546737,18,1.2437302030304593,9.850484984145153,9.743647211237253,6.478506479603947
219,Engineering,1.1773948397892773,6.726622185813232,Low,14.371770133791507,46,5.043413426190731,8.56996578044983,3.486150474608292,9.342896273360157
220,Marketing,1.9369772378611647,7.850093833388422,Low,3.306690063681284,-44,3.668003989697378,1.3236918059207152,8.131516978229323,6.986081603022541
221,Customer Support,8.199244768358703,2.4406447145911567,Low,13.292726581940176,71,9.366846469311955,6.925596358393377,3.0271591210172164,7.21768153905832
222,Finance,2.6069019584890025,5.154017269778109,High,14.014561712512354,-66,2.1215204711049465,3.580901898020953,7.133141038827448,8.08271783593068
223,HR,6.874714970666872,1.0839845784438396,Low,13.746308167980994,13,6.8722835995650895,6.036551700802515,3.2825406487470774,2.047136048716634
224,HR,3.1436450294205387,3.220109780694607,Low,9.531215352928648,24,1.4744778970105104,3.514106718381039,8.953600499482482,4.241459378924124
225,Sales,1.8949725348341064,7.5381554360170435,Medium,9.447309816520615,28,5.015533940314269,4.139833749447614,6.053301493630091,9.713871349330297
226,Customer Support,3.1885497189950867,9.926289562144271,Medium,6.048159497757341,-49,5.985815384980725,9.308518405787614,2.673402767869461,9.30637070290546
227,Engineering,7.500402386700932,1.8926028962849433,Low,11.285968234556819,-16,3.681594381851789,2.8597886640253476,3.0193225812863744,8.956677666791663
228,Finance,8.701268212956572,4.613448842751595,Medium,7.969410275263979,97,5.09568071968346,8.866982062232474,5.4446427613729025,5.068796593050752
229,Marketing,8.471978781102925,8.200638718292435,Medium,10.161571068424417,64,2.471984150771686,1.2741202726344714,9.65441823017391,8.714736582281251
230,Engineering,4.5746517665660935,2.8363207116600897,Medium,6.4268685577319316,-36,3.7371146452123254,1.8178888453268354,7.92677947495289,1.4355629375118903
231,Customer Support,7.012766229135815,5.995764543720576,Low,10.972446960647085,78,6.589956924191827,8.692075372458373,5.394786785432606,2.336656818314057
232,Marketing,2.844858658742389,7.597641664267073,Medium,12.367072764068237,28,3.7162005027503957,6.675004278182758,4.039472301059954,4.725709286356487
233,Sales,3.6383295723491194,6.543869052341611,Low,2.196543849042242,-80,9.097687705679846,7.725125242355952,5.943416440135984,5.350528600139138
234,Sales,9.067022366690077,2.692222611538745,Low,12.49394573361342,80,6.655662618768908,2.8847590373966883,7.735247500857577,3.371564381687712
235,HR,1.1170173115966242,4.198461118171655,Low,8.104447976854608,-85,4.94784116592386,5.8337511003109315,8.0553572960752,4.208290037630087
236,Customer Support,1.7695767776902127,8.054126060368574,Low,12.669988636353365,22,1.3488124199876421,7.634973012141743,3.9214791828725017,2.4649849092283187
237,Finance,2.870976296314246,5.98803862718815,Low,6.469525595115219,-40,5.495935016842041,6.645827233092363,7.490433413924895,5.402206285443165
238,Marketing,1.2387898348643773,1.0470665218862147,Medium,5.685607280745526,-47,7.882986179125803,5.245288902020885,6.920099020325675,8.144589635810751
239,Engineering,2.632918915808176,7.848916840252844,Low,13.725910987758336,67,3.3900183821117227,9.638054077939433,9.632010627966645,6.952243542951751
240,Customer Support,6.247374048727229,1.3178021944621516,Low,3.7675390132260196,-75,8.260962126838905,7.085416001081008,9.379812614572133,1.9701302262898714
241,Customer Support,4.792820955332481,7.711604044581089,Low,12.663184879292146,-21,3.2662608944579334,9.16975720217114,8.104413930432194,5.388234430570445
242,Sales,9.034045399692774,2.8223250414871366,Low,7.260308587641061,-36,8.413717491557204,7.567934604163131,7.510552199694356,7.278817445017524
243,HR,8.356992055645968,9.622661321074421,High,7.711431638268896,-1,1.7674150745050965,7.619171757379148,3.4663743073384827,5.769057668985471
244,HR,4.076356165280884,4.31146676171876,Low,4.627024222342261,-27,8.795653379821266,1.720164427819114,8.613687304886799,4.525080368819941
245,Marketing,3.3348109008816325,3.942384547042712,Low,8.595633009285235,91,5.492678058399974,4.235181596685492,4.847551333420295,6.597229791554904
246,Sales,4.417231673505402,2.339992452992002,Low,4.878167944143169,70,3.6688383065823578,8.725324660476925,3.450164882554402,9.717747987702479
247,Customer Support,6.31265448263327,3.750437939411934,Low,0.5890412136247847,-84,3.3860192537363387,3.0934347593388036,4.457446821581162,1.854171187894702
248,Finance,3.4125727674058863,8.889856856453804,Low,4.079979080165341,20,4.888095030373264,2.039552795408196,8.523419410148572,4.510144546728046
249,Sales,6.617340170642207,9.967009038645227,Medium,0.09568565109886018,86,9.991445482932805,3.934954509749141,2.337698940200965,4.659452677414861
250,Marketing,4.684704869721164,4.314785774561635,High,14.67532180585285,-78,2.982946540938243,2.9839409640335255,5.105428670078402,6.192705794215339
251,Marketing,5.968424627667822,5.037495678590883,Low,14.486208147296212,34,1.9289498399109966,9.327593753138396,5.431218350765407,2.3695714169372613
252,Sales,4.92513876221785,7.498638443824634,Medium,5.927329462084575,71,6.265316518467957,8.81169977801918,1.3296672783893746,2.589787268834226
253,Marketing,3.650191835877259,8.97576202418567,Medium,10.92556281509469,80,5.396882197962314,5.497149072546137,2.761714265933488,3.568252473980692
254,Sales,9.53607976265941,6.337399007681057,Medium,5.1870914761563744,-30,5.7177664395697665,1.552094870354812,8.440681857182708,9.602830389416676
255,Engineering,7.872452147437848,4.523731283600464,Low,10.066397356289642,7,7.0024187580149535,7.431061114838407,8.476906497352847,7.606977231078123
256,Sales,2.261018581898073,4.713596567637614,Low,12.081450645689687,-22,3.404296628835844,6.610705582026381,3.631735754958232,6.955239715223529
257,Sales,8.816211783081215,7.260563318471262,Low,14.201343670383611,61,9.195984958454996,9.734992036556463,8.874075111381336,8.35261918654836
258,Marketing,5.386880784245623,1.0289643724385082,Medium,6.00318413774508,-55,4.921048595100613,6.030579162433392,7.94604645161513,2.1481882202502365
259,Marketing,9.050970042046822,6.576304037138566,Medium,11.749469744340715,95,2.161775756282156,4.0275435106261845,4.761167354158685,8.733995377513764
260,HR,8.198697303525837,4.199437093972216,Low,3.9889267594817817,-23,7.680688810605499,5.671195242207002,7.735657099645341,6.353494424987536
261,HR,4.8269215402231005,8.147775981493758,Low,14.854984556904725,-85,6.787939173560653,9.813369622640646,9.652011680753256,4.017961067130419
262,Engineering,1.2022237748810567,1.8369157584081894,High,0.38654398146526714,-30,3.841690622356334,7.267261892797275,5.13072746258814,8.342697301711214
263,HR,3.4180962344645147,6.2938204025355144,Medium,9.052932097516814,-5,6.593668516306437,7.04778524134346,3.145844610581353,8.223080809137617
264,Sales,5.874707931947802,5.328756008975113,High,9.892589724769907,46,2.9787576073207918,3.1661343075329684,9.476348500451403,8.611377235450544
265,Marketing,6.701303978435325,6.780929733147047,Medium,10.320683356111932,-99,5.003554234064766,7.692422658045559,6.433698597069308,2.0396611009628396
266,HR,3.3209891688988207,1.5836823503467152,Low,1.805813681836335,-91,9.094712699505926,7.752446465245946,1.9473864623238275,9.724251204961984
267,HR,2.254204666655417,6.219854086853181,Low,14.077946752096956,77,2.2018080984467447,3.8556008539831477,6.154145342710205,9.63663538410758
268,Engineering,8.514372131193692,6.053361291635714,Medium,2.717749185751242,24,4.480268049887158,5.353424491516419,5.505228005034688,4.217226809515674
269,Customer Support,9.85961962633197,6.045940849745539,Low,9.341301048597616,-20,8.390281822483125,3.6514299964641044,8.70030004668007,1.5930461639072768
270,Engineering,5.731211640724172,6.431388999368093,Low,3.3401411868462745,39,9.725418094655604,3.3283456329185803,5.776256707871692,2.5035010252190713
271,Sales,2.5451135726347314,7.08821143503726,Medium,4.608246255319063,-31,5.085335227796163,1.2330646322453664,3.297091909098551,9.935477429002272
272,Marketing,3.4507659386743206,8.244900997126928,Low,8.196878125921865,49,5.562996581290127,3.566905701879989,7.080796574783997,6.0671164885449675
273,Engineering,1.1655160889272005,3.428386481153929,Medium,6.257901278468648,-69,6.149547656053928,5.985729548904474,5.883179072820221,4.2095961894344684
274,HR,9.228689259044492,8.425444691620559,Low,2.403384014647594,4,9.391133274703398,1.0144106879412593,3.097401654401852,3.5938242446503494
275,Marketing,2.05975974601127,5.484301140371082,High,2.564046036312724,-17,8.723861118793268,3.548971754287007,6.1626507214861705,3.312925617798528
276,Marketing,6.188648279628282,1.6935245122089806,Low,6.272171822441995,28,2.535410121594799,8.932692990909251,8.393820201007175,6.977374885490338
277,HR,3.466496986184854,1.5269583631958128,Low,11.35924467413251,81,4.930820360623676,6.3428372659662475,1.2571382595160938,4.774490483677173
278,Engineering,5.9876020226421405,4.008144868264547,Medium,13.469469702716829,-43,5.176003853767837,6.470765416728824,6.677659347806006,9.688696294317504
279,HR,6.862783495166778,8.064072794003208,Low,1.2619149338907425,97,8.10186500483881,4.630278745237179,4.146266762059529,7.154587275808253
280,Customer Support,8.467676233364815,7.369128412668242,Medium,5.896558613391016,45,6.426035943448918,7.0882492914316995,3.6340430118348177,8.128401319440652
281,Marketing,2.8577914458454288,8.09753468205166,Medium,1.5036834558431496,33,6.8879841582611165,2.709394896073232,4.533289753250001,3.634673937248439
282,Finance,1.0989624579263242,5.655421507974484,Low,0.24888720948896825,-56,9.983799168990558,8.368721293457725,4.078203978231835,1.7126776819776326
283,Finance,2.2319706706192655,4.961790981599415,Low,9.92578023965935,-4,1.6746403912301175,2.0502020794230984,8.490151960375975,5.390405536436929
284,Sales,9.100167776632945,2.3270727403565554,Low,9.036741629498817,-78,3.007088411803597,6.9040121918779835,3.4731802969111047,3.8312339189160456
285,HR,8.865010698062637,3.953734782483804,Low,2.445286707223293,-78,4.671063436343921,4.070343932377147,7.598377207959269,2.818748485071313
286,HR,6.376717919532775,4.9061742955648775,High,3.5071924963959615,53,4.130041627439985,7.727616735242291,1.8465383820572985,9.573779177207753
287,Sales,6.40465174390288,1.797403867116555,Medium,0.3556163046677757,34,1.1948100521228522,5.94788096139418,9.56256735235974,4.995893929078273
288,Sales,6.9853300709163,2.985507574400901,Medium,12.524208085416056,-22,1.8259984582405826,5.0711773463084455,6.600849735236967,2.572377328439071
289,Sales,2.5783415076110465,6.384027646573649,Medium,14.620358940728272,-57,7.128579622632186,2.524801618839223,7.360467193401041,2.787855874130252
290,Marketing,9.229707513324637,7.620968028152708,Low,2.031893051920362,-74,8.913920170263046,6.731393178559175,3.6823539888500587,3.5263876821813462
291,Customer Support,4.768934724028658,9.985127602536547,High,3.472128206479472,-75,5.628043101393798,9.772928590783717,4.708869118373031,9.993846413707415
292,HR,4.448246754245477,9.39801998209202,Medium,13.026142859204011,-4,5.852719715622697,8.430430824163135,3.0140054764387862,3.412103504676376
293,Marketing,5.670259347545538,6.783086795816724,Medium,13.896956969342773,-65,3.2958408954914145,1.540073733301106,9.392824772220015,3.9592162412060827
294,Sales,1.4226937009754954,4.791232479646649,Medium,6.294410742102155,8,7.910887272703402,4.386064405250719,5.3929400239123995,6.933953151856013
295,HR,2.4965503188047147,6.725596282374094,Low,0.7593370840361119,-46,7.766151286305307,9.330247082712447,6.67403304092191,3.6456523876926847
296,Marketing,7.642302547837334,8.070864562722088,Medium,0.590877505392291,91,6.29529120295891,5.527393728013193,7.608448274776439,2.9422382595372403
297,Customer Support,1.7451880113261382,2.065025718310486,Low,8.609247991035156,84,2.9139785786020855,6.959006432273613,4.33995481989585,2.427734679846388
298,Marketing,6.428368985197494,4.689144007266594,Low,5.893426633397685,-32,1.8731639641338051,9.213394110322515,7.4809148908522705,3.8141439852501295
299,Customer Support,3.2081419871318886,8.558220570720554,Low,0.42978641366481773,-40,1.5781471827141331,8.864152213778926,7.083932407807062,1.9532412066589617
300,Sales,4.503660526377789,4.4544965673973955,High,8.74878588468835,29,6.3342645997859,5.516383379864599,7.350934004865518,1.167819277733046
301,Customer Support,3.598243630936299,6.146850441044679,Medium,0.16953804883533707,-46,8.4253178722852,4.938816723918419,5.403069101841516,8.241775276012095
302,HR,4.201054448184542,6.289924247759784,Medium,11.810579372239095,21,8.724973886028323,4.057233566316284,4.446436440624554,2.2410544817311893
303,Sales,7.471413146658209,2.6602862782027543,Medium,4.596492340550574,-4,5.172598669091048,7.47117498846602,2.9987396938809088,7.9837916483371805
304,HR,3.6740954406085753,4.260118974870595,Low,0.6038700451384815,-21,8.058441693760452,3.5828811952438895,8.421637175208037,8.177882310879937
305,Finance,6.097641762672074,4.01060159867739,High,8.825283314747299,-14,9.521921767069212,3.2489884578781014,6.475150418785108,5.841275736963188
306,Engineering,5.284453619791897,1.235770376788583,Low,5.96526621649582,-63,3.476531012392612,4.206249051434021,4.999169764877455,3.787137624816563
307,Customer Support,6.973040488263833,1.217725875022197,Low,14.607006200357242,18,4.581643117426815,2.594935511909128,9.495963160395503,2.305294603748996
308,Engineering,9.431467653922821,8.485273393081961,Low,8.162979937555534,-23,9.383310933370126,7.256078343511906,1.4305493125633493,7.631245960488991
309,Engineering,7.593148874892252,3.457637289755312,Medium,4.128587715555124,56,4.044078705855563,6.54616584397551,8.651547506845429,6.4124828738360735
310,Customer Support,2.934463407316811,5.662708896149339,Medium,10.64158296950962,53,9.224886612896167,5.345906807042592,9.978243336513751,6.899081108442077
311,Sales,1.2806482155515622,3.6885301622989575,Low,4.07238003814067,-66,9.829403760290191,4.512932013353992,8.982478997945806,1.0780218086061795
312,Finance,3.360376398698426,9.466113206038065,Low,13.563649371113476,-22,6.956296557169822,9.181562886070584,8.293929270540627,9.34765314137042
313,HR,6.355701376302293,3.3336708297919637,Medium,5.620829557610646,-34,8.352012605537514,1.2621140649019476,4.368753940656922,1.5966116870189522
314,Marketing,1.462832321358253,4.866911314650416,Low,8.24802844164308,-14,7.745910077989767,7.9219696915656925,3.0818276403606415,4.301252966260051
315,HR,5.467296224811127,8.854572254361416,Medium,0.7585965573634329,56,7.295808318539714,9.117186145739998,7.61365468449641,4.6244048468653025
316,Marketing,6.371585640252003,8.577402101126278,High,6.391818569283462,-67,3.762379656831093,5.017191214869333,3.7411782965971154,1.0121997204815396
317,HR,4.008195017352648,2.674912760616496,Low,12.485453094914924,-4,1.5138490411714933,5.956214423235821,2.584357139394736,5.473803784157174
318,Customer Support,7.938209833712397,8.223789788161394,Low,12.084732080450129,68,4.087465592676855,9.500173190938341,8.078732983932323,7.77528095059909
319,Finance,1.9593842782039461,5.123681980641034,Medium,3.3647783828028937,68,7.0024238668351595,2.91049763756963,3.8128928701305,8.409417878032949
320,Marketing,1.6762400356222789,5.346719848768197,Medium,3.3911860651584402,50,1.9227627840502124,5.681213630062164,9.229975565386045,8.91457293975296
321,Sales,7.55369880583243,2.201319751743494,Low,12.259579683198552,-30,1.1072618468041788,5.272490144153916,8.565693803372127,5.389469814838325
322,HR,5.459421845855786,1.7254136238141218,High,13.955976302539883,-98,2.257231353426448,3.3255338308333307,8.628762965583297,6.6757257147668545
323,HR,7.195621567849624,7.551453762763886,Low,1.4304138190950533,-43,7.441623337697158,8.367339073357972,7.944127534502436,1.7156774196684887
324,Marketing,4.913446047433716,5.468150371197698,Low,6.750879591393379,-69,9.755143314907995,9.096405352869123,8.92793281397263,5.392344018535749
325,Sales,3.2176182991519613,4.931656323536616,Medium,5.061814184463435,-70,9.847582296533384,8.037393218093879,8.25172202960308,2.393341793845617
326,Sales,8.371920859067798,7.5655740578715704,Medium,13.06032683186159,-19,5.445812342261691,2.7582306476374754,6.422602272172558,4.326788058602693
327,Customer Support,8.194742910720812,7.889616090919988,Low,1.2528737202002815,-58,8.824170708931128,1.780737719512434,3.6624044672367684,3.9637478157813937
328,Customer Support,7.252268237689841,2.430173509024182,Medium,3.166889138370561,34,7.631438101763536,6.449000367748081,8.993882738927342,4.811865195173573
329,Customer Support,3.449306235069664,6.492026345298772,Low,11.287025063797415,4,5.509362132861431,1.5138528445889554,8.565432604958726,6.144729561767193
330,Customer Support,6.312076001821784,2.2181867404991698,Low,0.7694077347182338,-100,6.154844796595781,7.055432997022758,5.255913899894906,9.125889823566963
331,Customer Support,4.248765072460241,7.762375774261411,Low,7.388030710714339,-40,2.2350443195518395,5.773817982945184,1.3517081740175967,4.550361682127548
332,Customer Support,1.8242386599397074,6.912596406404256,Medium,6.6316055201958,-87,9.438953145549329,6.965071594692972,6.746893546617221,9.830180761403957
333,Finance,9.255822179160186,9.609531589751121,Low,5.01601768483123,79,4.1673679365859915,6.311536962847696,1.4553716830892356,7.8312524324608255
334,Sales,2.2313676782706526,1.6206221472077906,Low,5.9185847297838565,-95,5.0153433081145256,4.8043231257445544,9.336519656635666,5.603329421095449
335,Customer Support,9.552136184387223,1.5134924903612887,Low,7.949108803953494,2,7.044942078981089,2.8078946212620544,9.654681309627763,6.796237934007497
336,Sales,5.014051956621602,3.539683672238801,Medium,2.4205103758257467,-91,4.0051222437389855,3.7513192222943967,2.705411313096438,1.9200175401875004
337,Sales,2.666196359547577,3.355351153623154,Medium,8.579938174253892,-30,3.2883324489003747,5.720505167970788,7.08750440249419,8.600693781822894
338,Engineering,5.877108526405223,3.2228091916479986,Medium,12.081484939499795,-11,6.6794445394319855,6.866812842828453,1.830421041064865,6.241217095575693
339,Finance,8.856512522887675,9.15629122468933,Low,11.402413946852386,57,1.224856740536645,8.015347151960757,7.565652357158099,9.874607321886415
340,Customer Support,7.590023977686051,3.245915798645555,Medium,2.308498570406605,48,7.48652600824011,7.904536466041547,4.125588995374072,6.727858693775642
341,HR,8.259050330753048,3.447547535157679,Low,2.2387420461221086,25,5.626210328888588,9.754198689349767,7.1294510055740075,8.507004249396925
342,Marketing,6.929050300396456,7.8345843617616735,Medium,4.022615516173699,87,6.45178357468841,3.572573037970685,4.355888582819601,8.197864685157157
343,HR,7.230489080660672,5.04765858205486,High,5.416120895115558,-4,6.686921433221966,1.6399963739209311,2.310107588499122,4.10915036321442
344,Finance,8.642760864087872,7.990395012596631,Low,6.126833721127239,-27,5.7434514084330734,4.110912419876733,4.654989824523021,3.336495627098905
345,Marketing,3.2470120797326736,1.588295418079467,Medium,10.19545825250018,14,6.242803996966623,7.68965027701669,2.01406173971311,4.87444225088359
346,Finance,5.404824672788264,5.388140743060458,Low,0.8502064824875311,90,7.154093808008871,4.9430048592996565,6.191949474792512,5.205172099679534
347,Sales,2.99088497637642,1.3025224016495436,Low,0.5200905633909958,69,7.778069624617068,8.360095875304776,1.368563789345318,3.160762317429795
348,Marketing,9.889012071969823,1.5638788310981906,Low,5.878658444158635,-50,7.547071521575084,5.943937286674135,5.745877116398737,9.051380860158746
349,Sales,9.49653405717952,9.157937080099698,Low,10.457455382069707,91,8.826548119590356,9.368125503674527,8.977317823859867,5.882930760705814
350,HR,1.354841302316553,2.2532083400583565,Low,2.9015301443472383,-45,2.7049908985066247,9.530770977991619,8.540859431074264,9.805999529382126
351,HR,7.350176552641196,5.791786140476954,Medium,9.622567218843775,-60,4.610331725426178,1.6237405541687384,8.945035296638471,8.29016000241637
352,Marketing,9.327234856740992,4.699860423406359,Low,3.897422069104492,-69,9.530164594130113,5.107720957411819,9.298439219143965,6.001343743527514
353,Marketing,2.6251781061460018,4.126089936329584,Medium,13.291291632202745,-86,4.569315169476967,6.4872015512461125,1.9407509908812481,9.523362503299232
354,Customer Support,6.111507074973665,9.098500111185452,Low,13.435349163999248,-39,2.123830692153304,3.302852867309915,2.158724825881418,5.543873335857763
355,Finance,9.239394678292376,1.1964105709794055,Low,4.459308064219897,54,5.729006137259616,4.663691014410822,6.013061256818157,8.983958612668033
356,Customer Support,1.3055138072721895,6.9741071755803015,Medium,3.4499063094486075,-73,1.9854187529901595,7.099133870059284,9.045754015819863,4.223303030762249
357,Finance,7.276782405221559,9.670549907921954,Low,6.169559580993469,-37,2.825679148550787,3.040608042085253,9.769145108716277,4.407781450636847
358,Customer Support,3.676141066352957,6.041513651156578,Low,3.607973777702231,86,9.98486880913861,6.417832176770072,1.4163572560599995,4.76317614673838
359,Sales,9.319565758388773,9.431402158297827,Medium,10.085757649375555,85,5.872263745565188,7.277030453478755,4.201966757805941,5.919630813489215
360,Marketing,9.73952420648831,1.470320913574214,Low,12.390970268224283,29,3.5565255013638613,1.8144667998628008,2.916048291939941,5.981412431789416
361,HR,9.498398402020905,4.769139871667452,Low,10.096381963668255,26,9.952974591165155,5.477763844247075,7.803692640381232,5.467590295093758
362,Finance,5.267927949917174,3.3414201186584602,Low,12.365256708740242,-65,9.699030266996289,3.367720269317717,6.761744816833287,3.754008762248507
363,Finance,8.758383858903821,7.577388684826568,High,5.954882433112112,13,4.966651369758372,7.519477203982401,2.0789922833546086,9.344858183117479
364,HR,8.600944586815633,9.83167381447522,Medium,2.344754560632913,98,3.343627979091176,2.7059995768324643,5.351698606284743,6.297274876143288
365,Customer Support,3.871904259189301,3.30877056199823,Medium,11.069264210963881,-88,8.545596742829709,9.030141239842958,7.168964701341622,4.669652945724354
366,Finance,8.460239267356096,6.88757141326667,Medium,5.407117577123309,-86,7.4405864527460714,4.878472028664942,8.011048545316338,6.860592646692564
367,Sales,1.3330687124394336,2.7828786948376614,Low,10.069062378436987,-12,7.182472915031593,2.782027272767982,1.1804743880560769,7.911700820288247
368,Marketing,6.366428906338477,6.087972291144489,Low,4.0596591297264855,87,9.038023671902254,4.942196167152964,9.014226165855009,9.646552794054188
369,HR,3.0700795355893273,5.175392380195026,Medium,1.2184445221000901,-79,7.2047542048419215,4.678693865276751,6.12353244655472,5.495942460408243
370,Marketing,2.0851019719955093,9.748047966683833,Low,14.88872693231645,90,3.5541814873739423,4.860270635443392,8.307182034639142,2.008886593156829
371,Finance,1.6925788146628824,6.476745454268199,Low,2.3430226189589893,-27,7.244768456881591,6.270051641477022,8.271442270128551,4.966892212928872
372,Finance,7.266598982903258,4.145557348781369,Low,14.826314909452215,-76,3.7523216015529757,5.6905635242218375,2.7086739424387223,5.310735053081243
373,HR,4.058874673912595,2.0268620639914,Low,14.65919898849671,0,7.833150816912956,2.3479941851281243,1.991549082282698,9.072946703671064
374,Sales,7.522900943758853,2.361221458614411,High,11.907271558620595,75,6.577730690424094,1.5902116538197268,7.49158542076444,4.553206916166578
375,Engineering,1.5882070671904813,3.0278523695611157,Low,9.891344431229964,70,1.6967039678627551,7.564739038538865,2.4078422693945716,9.579918383984246
376,HR,3.837613040475493,3.258699952062682,Low,8.66710575376627,16,5.615518261916279,6.037456923354821,8.649437422642514,5.366187169429013
377,Engineering,5.855421631378035,8.65554452057024,Low,12.99152318066752,65,4.089708722761668,4.231006912713374,7.535705354758946,9.76402450881036
378,Customer Support,8.116508483550671,6.051005094542724,High,4.341592824292319,-60,3.957135694590648,8.275220402482665,8.576428279287363,1.0737848901786597
379,Engineering,3.8687725263886295,5.710518202369298,Low,7.015218187273156,72,6.420306721395315,4.4925262683486125,3.6911141164841146,9.08933837325712
380,Sales,6.633022387933082,2.0329198468229572,Low,9.290849540497529,-13,3.900923420224824,8.163685806405468,3.8493825436951212,9.380084067490156
381,Customer Support,8.973799734125684,8.741257240144915,Medium,6.167857138042367,67,7.992043733843854,3.751805147611372,7.040994007116859,9.649188421886919
382,Engineering,6.542768693640741,7.5053287288763535,Medium,6.41229681135402,9,1.63712292410057,1.6556076779067976,1.283013595530528,1.1176888075715337
383,Customer Support,3.096635272782704,1.6090152571000143,Low,4.954270012531266,19,6.943494271562429,9.393757244199362,7.538470717036804,2.545307528952781
384,Engineering,1.2196070340088423,7.370515875067918,Low,8.46347725026804,-4,8.282753232910672,4.550960163532358,8.522047637691411,6.883880527839126
385,Sales,8.830889865108368,5.8918439560838145,Low,12.75861792022674,44,7.055485209283871,8.1342331556444,4.736472279436937,1.2292542256159642
386,Engineering,1.1914246976534844,1.7355281117210044,Low,3.0229256700946925,-44,5.4750627551799615,3.51229719900074,7.883909470796218,1.5724809655885066
387,Engineering,8.872315054157795,5.124705773757908,Low,14.016495581301621,29,9.552763123625631,6.8172860091129035,2.5714982528403576,2.9897098632409773
388,Engineering,5.760434206244907,5.362266584170423,Low,10.336314806223445,-5,3.699446408182572,8.859797859319555,3.900343544375362,5.611957918694958
389,HR,9.451609286616065,2.4919708614694818,Low,12.349098190200452,20,1.1725109877248001,1.374796201059823,9.768744667994296,5.913123033401268
390,HR,8.189049121962988,9.51128332300254,Low,8.342860389450175,-39,4.887904343170968,8.475721882174803,9.876953562041136,1.3083501051415392
391,HR,9.981406994800038,8.649778343325957,Medium,11.692750521360953,36,1.2971074231029451,6.141997044747358,5.613445477194292,2.5333052570337804
392,Sales,4.156406339065391,7.021201035961975,High,0.24300596009200814,-33,9.585430772737679,6.4672457851771235,9.408428123174891,5.497351060011898
393,Customer Support,7.904694600380142,5.160660049005465,Medium,12.275706371693028,-20,2.8892624117324637,5.708422007253843,5.704576102511691,6.345465588490647
394,Finance,4.617378222483179,4.705889874260577,Low,0.6020828862804978,-84,8.100343215539915,8.870275929552783,3.6242931534504157,2.335615268375938
395,Engineering,5.318880582735179,6.858761204358587,Low,13.348700645442937,16,7.971148748569284,1.390900215120737,3.4020935928889466,4.589572707522736
396,Engineering,6.64754916896533,5.908886824662149,High,14.87944120857965,-51,2.959560097146402,3.349255523822633,9.365551348313339,9.139612928652571
